KÛd ADM;KÛd obce;N·zev obce;N·zev MOMC;N·zev MOP;KÛd Ë·sti obce;N·zev Ë·sti obce;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
6022774;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;162;;;27351;766013.25;1043532.24;2013-12-05T00:00:00
6022782;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;163;;;27351;765189.31;1043455.47;2013-12-05T00:00:00
6022791;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;164;;;27351;766028.52;1043892.73;2013-12-05T00:00:00
6022804;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;165;;;27351;765267.27;1043510.27;2013-12-05T00:00:00
6022812;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;166;;;27351;765243.98;1043542.03;2013-12-05T00:00:00
6022821;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;167;;;27351;765956.12;1043872.99;2013-12-05T00:00:00
6022839;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;168;;;27351;765219.94;1043454.96;2013-12-05T00:00:00
6022847;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;169;;;27351;765261.45;1043468.50;2013-12-05T00:00:00
6022855;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;170;;;27351;765199.31;1043523.94;2013-12-05T00:00:00
6022863;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;171;;;27351;;;2011-07-01T00:00:00
6022871;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;172;;;27351;765267.52;1043487.99;2013-12-05T00:00:00
6022880;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;173;;;27351;766269.54;1043384.54;2013-12-05T00:00:00
6022898;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;174;;;27351;766068.77;1043878.18;2013-12-05T00:00:00
6022901;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;175;;;27351;765226.77;1043399.40;2013-12-05T00:00:00
6022910;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;176;;;27351;765179.18;1043383.07;2013-12-05T00:00:00
6022928;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;177;;;27351;765223.99;1043379.53;2013-12-05T00:00:00
6022936;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;178;;;27351;766443.53;1041373.21;2013-12-05T00:00:00
6022944;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;179;;;27351;765199.39;1041938.98;2013-12-05T00:00:00
6022952;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;180;;;27351;765315.44;1041831.54;2013-12-05T00:00:00
6022961;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;181;;;27351;765188.84;1041812.05;2013-12-05T00:00:00
6022979;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;182;;;27351;765206.78;1041807.84;2013-12-05T00:00:00
6022987;533017;Unhoöù;;;174491;Unhoöù;ätoka;Ë.ev.;183;;;27351;765256.89;1041866.30;2013-12-05T00:00:00
6022995;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;184;;;27351;765438.88;1041905.80;2013-12-05T00:00:00
6023002;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;185;;;27351;765205.19;1041884.20;2013-12-05T00:00:00
6023011;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;186;;;27351;765391.93;1041935.82;2013-12-05T00:00:00
6023029;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;187;;;27351;766088.89;1043921.08;2013-12-05T00:00:00
6023037;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;188;;;27351;765936.25;1043906.53;2013-12-05T00:00:00
6023045;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;189;;;27351;765999.41;1044025.37;2013-12-05T00:00:00
6023053;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;190;;;27351;766187.23;1043795.66;2013-12-05T00:00:00
6023061;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;191;;;27351;764688.98;1040756.30;2013-12-05T00:00:00
6023070;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;192;;;27351;766055.64;1041803.31;2013-12-05T00:00:00
6023088;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;193;;;27351;765948.09;1042129.95;2013-12-05T00:00:00
6023096;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;195;;;27351;765120.58;1043462.81;2013-12-05T00:00:00
6023100;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;196;;;27351;765276.88;1041961.66;2013-12-05T00:00:00
6023118;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;197;;;27351;764872.39;1043601.69;2013-12-05T00:00:00
6023126;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;198;;;27351;765093.36;1041292.76;2013-12-05T00:00:00
6023134;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;199;;;27351;764877.26;1043633.60;2013-12-05T00:00:00
6023142;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;200;;;27351;765137.32;1041871.00;2013-12-05T00:00:00
6023151;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;201;;;27351;765098.56;1043469.26;2013-12-05T00:00:00
6023169;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;202;;;27351;765306.38;1043552.79;2013-12-05T00:00:00
6023177;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;203;;;27351;766002.07;1043859.32;2013-12-05T00:00:00
6023185;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;204;;;27351;766207.98;1043647.96;2013-12-05T00:00:00
6023193;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;205;;;27351;765182.09;1043439.39;2013-12-05T00:00:00
6023207;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;206;;;27351;766224.86;1043523.63;2013-12-05T00:00:00
6023215;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;207;;;27351;765413.56;1041917.38;2013-12-05T00:00:00
6023223;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;208;;;27351;765091.78;1041931.60;2013-12-05T00:00:00
6023231;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;209;;;27351;765123.96;1041769.92;2013-12-05T00:00:00
6023240;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;210;;;27351;765094.95;1041913.17;2013-12-05T00:00:00
6023258;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;211;;;27351;765349.20;1041845.76;2013-12-05T00:00:00
6023266;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;212;;;27351;765125.01;1043530.14;2013-12-05T00:00:00
6023274;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;213;;;27351;765114.46;1041811.52;2013-12-05T00:00:00
6023282;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;214;;;27351;765146.11;1041832.06;2013-12-05T00:00:00
6023291;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;215;;;27351;766253.88;1041448.06;2013-12-05T00:00:00
6023304;533017;Unhoöù;;;174491;Unhoöù;B¯ezov·;Ë.ev.;216;;;27351;766281.06;1041471.17;2015-01-07T00:00:00
6023312;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;217;;;27351;766182.55;1042139.11;2013-12-05T00:00:00
6023321;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;218;;;27351;766234.91;1041586.77;2013-12-05T00:00:00
6023339;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;219;;;27351;;;2011-07-01T00:00:00
6023347;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;220;;;27351;766023.58;1043919.18;2013-12-05T00:00:00
6023355;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;221;;;27351;766515.54;1041385.59;2013-12-05T00:00:00
6023363;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;222;;;27351;;;2011-07-01T00:00:00
6023371;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;223;;;27351;764882.26;1043568.83;2013-12-05T00:00:00
6023380;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;224;;;27351;766536.37;1041400.86;2013-12-05T00:00:00
6023398;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;225;;;27351;765107.08;1041857.87;2013-12-05T00:00:00
6023401;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;226;;;27351;766508.15;1041414.03;2013-12-05T00:00:00
6023428;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;228;;;27351;765199.81;1043445.85;2013-12-05T00:00:00
6023436;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;229;;;27351;764874.96;1043584.25;2013-12-05T00:00:00
6023444;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;230;;;27351;765310.69;1041772.55;2013-12-05T00:00:00
6023452;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;231;;;27351;764889.56;1043554.50;2013-12-05T00:00:00
6023461;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;232;;;27351;765305.22;1042581.94;2013-12-05T00:00:00
6023479;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;233;;;27351;765110.24;1041886.31;2013-12-05T00:00:00
6023487;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;234;;;27351;765254.25;1041882.10;2013-12-05T00:00:00
6023495;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;235;;;27351;766157.23;1044014.36;2013-12-05T00:00:00
6023509;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;236;;;27351;764851.14;1040830.31;2013-12-05T00:00:00
6023517;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;237;;;27351;766202.04;1043944.24;2013-12-05T00:00:00
6023525;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;238;;;27351;;;2011-07-01T00:00:00
6023533;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;239;;;27351;766079.40;1043841.35;2013-12-05T00:00:00
6023541;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;240;;;27351;765954.35;1043538.10;2013-12-05T00:00:00
6023550;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;241;;;27351;765147.17;1041817.84;2013-12-05T00:00:00
6023568;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;242;;;27351;764896.32;1043533.41;2013-12-05T00:00:00
6023576;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;243;;;27351;765136.73;1041806.56;2013-12-05T00:00:00
6023584;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;244;;;27351;765237.91;1043419.65;2013-12-05T00:00:00
6023592;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;245;;;27351;765122.38;1041844.70;2013-12-05T00:00:00
6023606;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;246;;;27351;766004.46;1041827.43;2013-12-05T00:00:00
6023614;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;247;;;27351;765972.61;1042005.34;2013-12-05T00:00:00
6023622;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;248;;;27351;766240.18;1041324.23;2013-12-05T00:00:00
6023631;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;249;;;27351;765157.19;1041774.13;2013-12-05T00:00:00
6023649;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;250;;;27351;765224.74;1043314.10;2013-12-05T00:00:00
6023657;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;251;;;27351;765158.25;1041789.40;2013-12-05T00:00:00
6023665;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;252;;;27351;764971.51;1041574.52;2013-12-05T00:00:00
6023673;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;253;;;27351;765098.64;1041901.06;2013-12-05T00:00:00
6023681;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;254;;;27351;765104.97;1041872.09;2013-12-05T00:00:00
6023690;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;255;;;27351;;;2011-07-01T00:00:00
6023703;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;256;;;27351;766487.25;1041400.30;2013-12-05T00:00:00
6023711;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;257;;;27351;765265.19;1041824.69;2013-12-05T00:00:00
6023720;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;258;;;27351;766214.06;1043956.14;2013-12-05T00:00:00
6023738;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;259;;;27351;766100.92;1042086.58;2013-12-05T00:00:00
6023746;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;260;;;27351;765945.49;1043961.84;2013-12-05T00:00:00
6023754;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;261;;;27351;765938.03;1043923.36;2013-12-05T00:00:00
6023762;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;262;;;27351;766124.71;1043965.89;2013-12-05T00:00:00
6023771;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;263;;;27351;766106.48;1043990.19;2013-12-05T00:00:00
6023789;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;264;;;27351;766232.92;1043871.60;2013-12-05T00:00:00
6023797;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;265;;;27351;766465.16;1041592.04;2013-12-05T00:00:00
6023801;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;266;;;27351;766026.37;1043946.65;2013-12-05T00:00:00
6023819;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;267;;;27351;;;2011-07-01T00:00:00
6023827;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;268;;;27351;765163.99;1043506.47;2013-12-05T00:00:00
6023835;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;269;;;27351;764897.54;1043492.71;2013-12-05T00:00:00
6023843;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;270;;;27351;766169.51;1043987.40;2013-12-05T00:00:00
6023851;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;271;;;27351;766166.22;1044031.45;2013-12-05T00:00:00
6023878;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;273;;;27351;766202.28;1043432.59;2013-12-05T00:00:00
6023886;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;274;;;27351;765080.70;1041695.13;2013-12-05T00:00:00
6023894;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;275;;;27351;766109.89;1042122.92;2013-12-05T00:00:00
6023908;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;276;;;27351;766074.03;1042083.39;2013-12-05T00:00:00
6023916;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;277;;;27351;766264.68;1043967.66;2013-12-05T00:00:00
6023924;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;278;;;27351;766048.77;1043887.92;2013-12-05T00:00:00
6023932;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;279;;;27351;765008.32;1043507.99;2013-12-05T00:00:00
6023941;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;280;;;27351;764780.66;1043695.30;2013-12-05T00:00:00
6023959;533017;Unhoöù;;;174491;Unhoöù;Chatov·;Ë.ev.;281;;;27351;765988.72;1042194.33;2013-12-05T00:00:00
6023967;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;282;;;27351;;;2011-07-01T00:00:00
6023975;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;284;;;27351;765988.41;1042223.70;2013-12-05T00:00:00
6023983;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;285;;;27351;766248.65;1043456.81;2013-12-05T00:00:00
6023991;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;286;;;27351;766185.33;1043893.49;2013-12-05T00:00:00
6024009;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;287;;;27351;764800.60;1043678.60;2013-12-05T00:00:00
6024017;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;288;;;27351;764835.48;1043646.31;2013-12-05T00:00:00
6024025;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;289;;;27351;766531.89;1041519.62;2013-12-05T00:00:00
6024033;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;290;;;27351;766320.23;1042130.16;2013-12-05T00:00:00
6024041;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;291;;;27351;765053.80;1041277.48;2013-12-05T00:00:00
6024050;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;292;;;27351;765190.19;1043472.05;2013-12-05T00:00:00
6024068;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;293;;;27351;;;2011-07-01T00:00:00
6024076;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;294;;;27351;765962.71;1043943.36;2013-12-05T00:00:00
6024084;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;295;;;27351;764784.00;1043715.86;2013-12-05T00:00:00
6024092;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;296;;;27351;766098.55;1042107.12;2013-12-05T00:00:00
6024106;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;297;;;27351;765241.83;1043510.52;2013-12-05T00:00:00
6024114;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;298;;;27351;764613.38;1041403.45;2013-12-05T00:00:00
6024122;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;299;;;27351;765370.00;1041978.69;2013-12-05T00:00:00
6024131;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;300;;;27351;765988.07;1043929.69;2013-12-05T00:00:00
6024149;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;301;;;27351;765934.23;1043977.66;2013-12-05T00:00:00
6024157;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;302;;;27351;766469.00;1041439.00;2013-12-05T00:00:00
6024165;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;303;;;27351;765205.80;1043424.32;2013-12-05T00:00:00
6024173;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;304;;;27351;766156.98;1043850.33;2013-12-05T00:00:00
6024181;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;305;;;27351;765950.28;1042220.26;2013-12-05T00:00:00
6024190;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;306;;;27351;765103.96;1043491.03;2013-12-05T00:00:00
6024203;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;307;;;27351;765492.78;1041951.00;2013-12-05T00:00:00
6024220;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;309;;;27351;765904.82;1043276.39;2013-12-05T00:00:00
6024238;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;310;;;27351;765346.04;1041909.48;2013-12-05T00:00:00
6024246;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;311;;;27351;;;2011-07-01T00:00:00
6024254;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;312;;;27351;765392.98;1041979.00;2013-12-05T00:00:00
6024262;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;313;;;27351;766007.78;1042223.08;2013-12-05T00:00:00
6024271;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;314;;;27351;765972.75;1042189.32;2013-12-05T00:00:00
6024289;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;316;;;27351;766008.02;1042192.75;2013-12-05T00:00:00
6024297;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;317;;;27351;765243.98;1043453.95;2013-12-05T00:00:00
6024301;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;318;;;27351;766437.73;1041316.33;2013-12-05T00:00:00
6024319;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;319;;;27351;765421.93;1043738.59;2013-12-05T00:00:00
6024327;533017;Unhoöù;;;174491;Unhoöù;Suchoml˝nsk·;Ë.ev.;320;;;27351;766006.84;1041804.64;2013-12-05T00:00:00
6024335;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;321;;;27351;764968.35;1041269.06;2013-12-05T00:00:00
6024343;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;322;;;27351;765008.44;1041252.20;2013-12-05T00:00:00
6024351;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;323;;;27351;765032.70;1041256.94;2013-12-05T00:00:00
6024360;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;324;;;27351;766220.89;1043934.12;2013-12-05T00:00:00
6024378;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;325;;;27351;764909.27;1041551.35;2013-12-05T00:00:00
6024386;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;326;;;27351;765166.69;1041390.19;2013-12-05T00:00:00
6024394;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;327;;;27351;765165.10;1041407.57;2013-12-05T00:00:00
6024408;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;328;;;27351;765162.47;1041304.34;2013-12-05T00:00:00
6024416;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;329;;;27351;766226.46;1043972.72;2013-12-05T00:00:00
6024424;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;330;;;27351;766321.81;1042154.91;2013-12-05T00:00:00
6024432;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;331;;;27351;765012.13;1041332.78;2013-12-05T00:00:00
6024441;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;332;;;27351;766202.96;1043510.85;2013-12-05T00:00:00
6024459;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;333;;;27351;765184.62;1041330.15;2013-12-05T00:00:00
6024467;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;334;;;27351;765161.41;1041353.85;2013-12-05T00:00:00
6024475;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;335;;;27351;765312.28;1041744.11;2013-12-05T00:00:00
6024483;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;336;;;27351;765152.35;1043534.82;2013-12-05T00:00:00
6024491;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;337;;;27351;765295.40;1041854.71;2013-12-05T00:00:00
6024505;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;338;;;27351;765177.66;1043289.80;2013-12-05T00:00:00
6024513;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;339;;;27351;;;2011-07-01T00:00:00
6024521;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;340;;;27351;765137.15;1041747.80;2013-12-05T00:00:00
6024530;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;341;;;27351;765230.51;1041747.80;2013-12-05T00:00:00
6024548;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;342;;;27351;765161.94;1041372.81;2013-12-05T00:00:00
6024556;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;343;;;27351;765968.41;1042222.14;2013-12-05T00:00:00
6024564;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;344;;;27351;764965.67;1043502.29;2013-12-05T00:00:00
6024572;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;345;;;27351;765766.48;1041725.33;2013-12-05T00:00:00
6024581;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;346;;;27351;765409.04;1042010.06;2013-12-05T00:00:00
6024599;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;347;;;27351;764896.73;1043517.72;2013-12-05T00:00:00
6024602;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;348;;;27351;765960.30;1043915.39;2013-12-05T00:00:00
6024611;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;349;;;27351;765980.52;1042159.65;2013-12-05T00:00:00
6024629;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;350;;;27351;766126.66;1040578.22;2013-12-05T00:00:00
6024637;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;351;;;27351;765526.93;1041011.61;2013-12-05T00:00:00
6024645;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;352;;;27351;766342.38;1042164.92;2013-12-05T00:00:00
6024653;533017;Unhoöù;;;174491;Unhoöù;ätoka;Ë.ev.;353;;;27351;765119.21;1041749.38;2013-12-05T00:00:00
6024661;533017;Unhoöù;;;174491;Unhoöù;Mark˘v Ml˝n;Ë.ev.;354;;;27351;765226.64;1043557.73;2013-12-05T00:00:00
6024670;533017;Unhoöù;;;174491;Unhoöù;Mark˘v Ml˝n;Ë.ev.;355;;;27351;765128.94;1043486.73;2013-12-05T00:00:00
6024688;533017;Unhoöù;;;174491;Unhoöù;Vidouö;Ë.ev.;356;;;27351;765162.47;1041332.26;2013-12-05T00:00:00
6024696;533017;Unhoöù;;;174491;Unhoöù;Za Parkem;Ë.ev.;357;;;27351;766080.00;1042165.00;2013-12-05T00:00:00
6024700;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;1468;;;27351;763531.29;1040507.33;2015-01-14T00:00:00
6024718;533017;Unhoöù;;;174491;Unhoöù;Mark˘v Ml˝n;Ë.ev.;359;;;27351;764782.08;1043671.41;2013-12-05T00:00:00
6024726;533017;Unhoöù;;;174491;Unhoöù;DÏdk˘v ml˝n;Ë.ev.;360;;;26707;765996.62;1043863.24;2013-12-05T00:00:00
6024734;533017;Unhoöù;;;174491;Unhoöù;ätoka;Ë.ev.;361;;;27351;765181.46;1041754.64;2013-12-05T00:00:00
6024742;533017;Unhoöù;;;174491;Unhoöù;Mark˘v Ml˝n;Ë.ev.;362;;;27351;765223.61;1043292.71;2013-12-05T00:00:00
6024751;533017;Unhoöù;;;174491;Unhoöù;ätoka;Ë.ev.;363;;;27351;765117.47;1041829.80;2013-12-05T00:00:00
6024769;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;364;;;27351;766522.39;1041548.85;2013-12-05T00:00:00
6024777;533017;Unhoöù;;;174491;Unhoöù;Vidouö;Ë.ev.;365;;;27351;764994.13;1041324.50;2013-12-05T00:00:00
6024785;533017;Unhoöù;;;174491;Unhoöù;Mark˘v Ml˝n;Ë.ev.;366;;;27351;765384.47;1043710.36;2013-12-05T00:00:00
6024793;533017;Unhoöù;;;174491;Unhoöù;ätoka;Ë.ev.;367;;;27351;765204.67;1041753.59;2013-12-05T00:00:00
6024807;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;368;;;27351;765852.16;1041939.01;2013-12-05T00:00:00
6024815;533017;Unhoöù;;;174491;Unhoöù;ätoka;Ë.ev.;369;;;27351;765325.99;1041926.86;2013-12-05T00:00:00
6024823;533017;Unhoöù;;;174491;Unhoöù;U »eperky;Ë.ev.;371;;;27351;766085.52;1040608.98;2013-12-05T00:00:00
6024831;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.ev.;372;;;27351;762329.79;1040547.11;2013-12-05T00:00:00
6024840;533017;Unhoöù;;;174491;Unhoöù;Vidouö;Ë.ev.;373;;;27351;764847.02;1041423.90;2013-12-05T00:00:00
6024858;533017;Unhoöù;;;174491;Unhoöù;Vidouö;Ë.ev.;374;;;27351;765204.14;1041402.30;2013-12-05T00:00:00
6024866;533017;Unhoöù;;;174491;Unhoöù;Vidouö;Ë.ev.;375;;;27351;;;2011-07-01T00:00:00
6024874;533017;Unhoöù;;;174491;Unhoöù;;Ë.ev.;376;;;27351;764880.90;1041535.56;2013-12-05T00:00:00
